Author,Datetime,Title,Content
wen_54374,2019-06-21T19:27+00:00,Uti and pesseries.,Hi ladies i am 60. Four years post menopause. I have been suffering with Uti on and off since April .I had two lots of 3 day course no good one sachet and then a week of 3 a day antibiotics. still have it .No blood in urine just e.coli nitrates .I have also been using the 10mg estrogen pesseries for the last 6 weeks .So fed up any advice or reassurance i feel like this is only happening to me so down about it .Please Help me .
Pamwhid,2019-06-24T19:52+00:00,Ringing in ears,"does anyone have ringing in the ears- went to an ent last year and chalked it up,to hormones after tests. It went away, been having some sinus issues and with ear aches, ears and throat looked fine but sinuses in nose were inflamed. Put me on prescribed flonase- 5 days on it and i dont like how it makes me feel. been also doing a saline rinse. Ringing is back in full force, it seems to be worse in the afternoons and at night. MY anxiety and the fact that im a hypocindriac doesnt help. My boyfriend keeps me calm, by saying last year u had a brain mri and hearing tests all ok, thank god and u just went to the doctor and they looked in your ears. im 49-im suppose to get my period this week, my last period was hardy anything- any advice would help"
juanita93228,2018-11-01T19:44+00:00,Is anybody have trouble with dry mouth and constipation? Or am I nuts?,I had the dry eyes and that passed. At one point it seemed I was producing too much saliva. I would actually have to spit while in the shower. Now this. Maybe stress?
kim93615,2019-06-11T07:11+00:00,Skipping heartbeats,"hi, ladies does any of you have skipping heartbeats going through periomenpause does it goes and come I use to have them everyday now it goes and come. I been and periomenpause about three year now I have seen a period on three years made of this may 2019. dont let drink juice it really comes on than I cant drink juice it have to the point I cant sleep. I itchy alot it all crazy I dont what to do. ladies help me pleae."
Natalie208,2019-06-19T03:50+00:00,Success Stories,Please share. Thank you!
jane63977,2019-06-20T18:22+00:00,Is this normal ?,"Hello everyone . I am over 2 weeks late for a period . Ive had lots of symptoms as if its going to come aches and pains , dizziness , cramps , bad migraine and on and off headache to name but a few . The past couple of days Ive had a bit of blood , but mainly brown like you get at the end of a period . Should I be worried ? Last month I was so heavy and flooding . Last year I skipped periods for months then went back to being regular again . All blood tests were normal a couple of months ago . I am 52 in August"
tracy02319,2019-06-19T19:35+00:00,Mood swings crying and blood boiling rage,"Hi im feeling so upset and emotional the whole time from blood boiling internal rage to crying about absolutely nothing. my last period was March and most days and nights i have hot sweats/flushes , my brain feels like its being fried. i dont know how bad i should let things get before wither seeking advice for HRT , Iam currently taking herbal remedies. Any advice, i feel like im going mad, !!!"
faz5503,2019-06-19T12:18+00:00,Blurred vision and seeing spots.,Hi ladies. I'm 3 years into the menopause and I'm still experiencing blurry vision and it's happening every day. I also occasionally see spots when I look at somethings up close. I read that women only get blurred vision during the first few weeks of menopause. Is anyone else still experiencing these symptoms months or years later.
Leah3121,2019-06-23T20:16+00:00,Hot flushes have stopped after 2 months-Is this normal?,Blood tests have confirmed that I am peri. Have been getting flushes for 2 months and loads of other symptoms for longer. Been feeling very bloated for a few days then realised the flushes have not happened for 5 days. Anyone else had this? Does this mean I might have a period soon? I am not on any medication.
kellyb75,2019-06-22T20:21+00:00,"Severe anxiety and depression, worried about losing my fiance.","Dear friends, I could really use some help. I feel like I am fumbling through life. This is unlike anything I have experienced before. I had post partum depression that went undiagnosed until my son was 3, and the sadness I feel right now is 10x worse than I have experienced before. my moods are either really happy (bouncy, the giggles) like I felt when i was 13, or so sad/anxious/angry at the world that I do not want to leave my house. I am crying just writing this to you all. I am already on an antidepressant, but my doc isn't listening to me at all. I have been treated like I'm crazy. Even my Fiance sees how horrid I'm being treated by some docs. Anyone have some advice for me while I go through this? I'm at the end of my rope. Thank you all, Kelly"
bev66,2019-06-23T12:28+00:00,Weird head,anyone else sometimes feel like weird headed? a bit like a virus and not quite with it?
marisol06794,2019-06-18T15:28+00:00,OMG...EXTREME FATIGUE!!!,I feel like if I'm slowly dying when will this be over I have a backache sore rib cage tummy issues period kind of cramps I just went to walk my dog and he got off the leash and I had to run after him and I felt like if I was going to collapse had no air extreme fatigue felt dizzy and nauseous it was horrible I just want to roll up in bed and stay there can any of you ladies shed some light has this ever happened to you thank you blessings
